run_uid,policy_id,cohort,step_uid,step_idx,prior_used_data_stage_uid,used_data_stage_uid,prior_table_code,table_code,prior_status,status,prior_sum_assured,sum_assured,prior_entry_date,entry_date,prior_npdd,npdd,prior_ltd_payment_term,ltd_payment_term,prior_entry_age_1,entry_age_1,prior_gender_1,gender_1,prior_entry_age_2,entry_age_2,prior_gender_2,gender_2,prior_joint_val_age,joint_val_age,prior_premium_frequency,premium_frequency,prior_modal_premium,modal_premium,prior_unsmoothed_asset_share,unsmoothed_asset_share,prior_smoothed_asset_share,smoothed_asset_share,prior_surrender_benefit,surrender_benefit,prior_death_benefit,death_benefit,prior_exit_bonus_rate,exit_bonus_rate,prior_unpaid_premiums,unpaid_premiums,prior_death_uplift_factor,death_uplift_factor,prior_guaranteed_death_benefit,guaranteed_death_benefit,title,type
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-01-01,2025-01-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,889.2899,889.2899,909.71216,909.71216,918.80927,918.80927,1070.0363,1070.0363,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,613.2372,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-01-01,2025-01-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,889.2899,889.522,909.71216,909.727,918.80927,918.8243,1070.0363,1070.0538,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,613.2372,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-01-01,2025-01-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,889.522,823.13794,909.727,841.83344,918.8243,850.2518,1070.0538,990.1949,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,613.2372,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-01-01,2025-01-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,823.13794,827.2434,841.83344,845.90247,850.2518,854.3615,990.1949,994.9811,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,613.2372,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-01-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,827.2434,827.2434,845.90247,845.90247,854.3615,854.3615,994.9811,994.9811,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,613.2372,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,827.2434,827.2434,845.90247,845.90247,854.3615,854.3615,994.9811,994.9811,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,613.2372,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,827.2434,827.65936,845.90247,846.31836,854.3615,854.78156,994.9811,995.4702,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,613.2372,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,827.65936,822.2796,846.31836,840.81726,854.78156,849.2254,995.4702,988.99963,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,613.2372,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,822.2796,821.40704,840.81726,839.92505,849.2254,848.3243,988.99963,987.9502,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,613.2372,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,821.40704,825.5039,839.92505,843.89484,848.3243,852.3338,987.9502,992.61957,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,613.2372,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,825.5039,825.5039,843.89484,843.89484,852.3338,852.3338,992.61957,992.61957,0.01,0.01,0,0,1.1645902,1.1645902,613.2372,614.4075,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,825.5039,825.5039,843.89484,843.89484,852.3338,852.3338,992.61957,992.61957,0.01,0.01,0,0,1.1645902,1.1645902,614.4075,614.4075,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,825.5039,825.5039,843.89484,843.89484,852.3338,852.3338,992.61957,992.61957,0.01,0.01,0,0,1.1645902,1.1645902,614.4075,614.4075,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,825.5039,825.5039,843.89484,843.89484,852.3338,852.3338,992.61957,992.6196,0.01,0.01,0,0,1.1645902,1.1645902,614.4075,614.4075,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,825.5039,825.5039,843.89484,843.89484,852.3338,852.3338,992.6196,992.6196,0.01,0.01,0,0,1.1645902,1.1645902,614.4075,614.4075,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,825.5039,825.5039,843.89484,843.89484,852.3338,852.3338,992.6196,992.6196,0.01,0.01,0,0,1.1645902,1.1645902,614.4075,614.4075,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,825.5039,825.5039,843.89484,843.89484,852.3338,852.3338,992.6196,992.6196,0.01,0.01,0,0,1.1645902,1.1645902,614.4075,614.4075,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,825.5039,827.7378,843.89484,844.4248,852.3338,852.8691,992.6196,993.24304,0.01,0.01,0,0,1.1645902,1.1645902,614.4075,614.4075,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92141639,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,T70,PP,PP,117.03,117.03,1997-03-24,1997-03-24,2025-02-01,2025-02-01,47,47,28,28,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.98,4.98,827.7378,823.6299,844.4248,848.1031,852.8691,856.5841,993.24304,997.5695,0.01,0.01,0,0,1.1645902,1.1645902,614.4075,614.4075,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-01-01,2025-01-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,16841.36,16841.36,17128.447,17128.447,17299.732,17299.732,19926.053,19926.053,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-01-01,2025-01-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,16841.36,16841.36,17128.447,17128.447,17299.732,17299.732,19926.053,19926.053,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-01-01,2025-01-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,16841.36,16841.36,17128.447,17128.447,17299.732,17299.732,19926.053,19926.053,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-01-01,2025-01-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,16841.36,16841.36,17128.447,17128.447,17299.732,17299.732,19926.053,19926.053,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-01-01,2025-01-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,16841.36,16853.242,17128.447,17129.203,17299.732,17300.494,19926.053,19926.932,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-01-01,2025-01-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,16853.242,15595.424,17129.203,15850.769,17300.494,16009.276,19926.932,18439.688,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-01-01,2025-01-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15595.424,15653.798,15850.769,15911.936,16009.276,16071.055,18439.688,18510.846,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-01-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15653.798,15653.798,15911.936,15911.936,16071.055,16071.055,18510.846,18510.846,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15653.798,15653.798,15911.936,15911.936,16071.055,16071.055,18510.846,18510.846,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15653.798,15661.522,15911.936,15919.662,16071.055,16078.858,18510.846,18519.836,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15661.522,15559.723,15919.662,15816.185,16078.858,15974.347,18519.836,18399.455,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15559.723,15534.558,15816.185,15790.6045,15974.347,15948.511,18399.455,18369.7,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15534.558,15592.704,15790.6045,15850.019,15948.511,16008.519,18369.7,18438.816,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13681.173,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15592.704,15592.704,15850.019,15850.019,16008.519,16008.519,18438.816,18438.816,0.01,0.01,0,0,1.1518128,1.1518128,13681.173,13703.899,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15592.704,15592.704,15850.019,15850.019,16008.519,16008.519,18438.816,18438.816,0.01,0.01,0,0,1.1518128,1.1518128,13703.899,13703.899,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15592.704,15592.704,15850.019,15850.019,16008.519,16008.519,18438.816,18438.816,0.01,0.01,0,0,1.1518128,1.1518128,13703.899,13703.899,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15592.704,15592.704,15850.019,15850.019,16008.519,16008.519,18438.816,18438.816,0.01,0.01,0,0,1.1518128,1.1518128,13703.899,13703.899,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15592.704,15592.704,15850.019,15850.019,16008.519,16008.519,18438.816,18438.816,0.01,0.01,0,0,1.1518128,1.1518128,13703.899,13703.899,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15592.704,15592.704,15850.019,15850.019,16008.519,16008.519,18438.816,18438.816,0.01,0.01,0,0,1.1518128,1.1518128,13703.899,13703.899,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15592.704,15592.704,15850.019,15850.019,16008.519,16008.519,18438.816,18438.816,0.01,0.01,0,0,1.1518128,1.1518128,13703.899,13703.899,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15592.704,15635.708,15850.019,15859.956,16008.519,16018.556,18438.816,18450.377,0.01,0.01,0,0,1.1518128,1.1518128,13703.899,13703.899,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92266842,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,92ae5c91-e2f7-4112-8063-b143c467e4b3,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,T68,PP,PP,2272.62,2272.62,1991-11-17,1991-11-17,2025-02-01,2025-02-01,49,49,26,26,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,7.73,7.73,15635.708,15577.402,15859.956,15915.425,16018.556,16074.579,18450.377,18514.906,0.01,0.01,0,0,1.1518128,1.1518128,13703.899,13703.899,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P92275203,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,PP,PP,42.4,42.4,1982-03-26,1982-03-26,2025-01-01,2025-01-01,53,53,22,22,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,1.6,1.6,637.52905,637.52905,647.5323,647.5323,654.0076,654.0076,743.755,743.755,0.01,0.01,0,0,1.1372268,1.1372268,318.424,318.424,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P92275203,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T65,T65,PP,PP,42.4,42.4,1982-03-26,1982-03-26,2025-01-01,2025-01-01,53,53,22,22,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,1.6,1.6,637.52905,637.52905,647.5323,647.5323,654.0076,654.0076,743.755,743.755,0.01,0.01,0,0,1.1372268,1.1372268,318.424,318.424,Restated Opening Data,DATA_CHANGE
